01/11/2006	00:30:00	3.810	66.181	0.009	312.050	0.000	0.000
01/11/2006	01:30:00	3.660	66.299	0.009	318.938	0.000	0.000
01/11/2006	02:30:00	3.096	69.232	0.501	311.192	0.000	0.000
01/11/2006	03:30:00	2.810	70.423	0.534	287.357	0.000	0.000
01/11/2006	04:30:00	2.346	73.032	0.505	293.594	0.000	0.000
01/11/2006	05:30:00	2.569	72.490	0.969	317.349	0.000	0.000
01/11/2006	06:30:00	2.099	74.409	0.883	315.057	0.820	0.000
01/11/2006	07:30:00	2.302	75.023	1.037	313.370	43.149	0.000
01/11/2006	08:30:00	3.655	71.786	1.448	328.951	162.524	0.000
01/11/2006	09:30:00	4.839	69.432	1.950	330.412	281.535	0.000
01/11/2006	10:30:00	6.513	65.562	2.374	335.941	376.004	0.000
01/11/2006	11:30:00	7.632	62.913	2.273	344.891	406.534	0.000
01/11/2006	12:30:00	8.154	61.624	1.718	345.265	357.742	0.000
01/11/2006	13:30:00	8.773	59.723	0.589	353.725	377.182	0.000
01/11/2006	14:30:00	8.593	58.842	0.772	354.233	251.877	0.000
01/11/2006	15:30:00	8.013	59.881	1.324	357.566	137.705	0.000
01/11/2006	16:30:00	7.206	64.091	0.347	345.093	22.925	0.000
01/11/2006	17:30:00	6.477	66.803	0.007	352.261	0.013	0.000
01/11/2006	18:30:00	6.437	65.886	0.008	340.249	0.000	0.000
01/11/2006	19:30:00	5.083	70.567	0.012	325.835	0.000	0.000
01/11/2006	20:30:00	4.057	73.579	0.048	4.843	0.000	0.000
01/11/2006	21:30:00	3.287	75.605	0.336	111.117	0.000	0.000
01/11/2006	22:30:00	2.415	79.045	0.330	326.080	0.000	0.000
01/11/2006	23:30:00	2.562	79.002	0.674	351.874	0.000	0.000
02/11/2006	00:30:00	2.210	79.460	0.612	0.288	0.000	0.000
02/11/2006	01:30:00	1.929	79.821	0.986	347.319	0.000	0.000
02/11/2006	02:30:00	1.356	82.004	0.818	326.751	0.000	0.000
02/11/2006	03:30:00	1.031	83.128	0.760	344.320	0.000	0.000
02/11/2006	04:30:00	0.926	82.926	0.877	342.904	0.000	0.000
02/11/2006	05:30:00	0.809	82.328	0.845	332.240	-0.002	0.000
02/11/2006	06:30:00	0.149	84.114	0.102	301.051	0.666	0.000
02/11/2006	07:30:00	0.556	84.921	0.101	294.277	44.331	0.000
02/11/2006	08:30:00	2.571	77.979	0.308	324.667	190.230	0.000
02/11/2006	09:30:00	3.935	71.879	0.009	331.992	281.793	0.000
02/11/2006	10:30:00	5.053	70.299	0.010	310.757	369.126	0.000
02/11/2006	11:30:00	6.592	64.066	0.009	337.951	414.040	0.000
02/11/2006	12:30:00	7.950	54.168	0.010	4.346	406.562	0.000
02/11/2006	13:30:00	8.334	48.920	0.024	10.897	350.113	0.000
02/11/2006	14:30:00	8.370	51.344	0.008	8.139	251.661	0.000
02/11/2006	15:30:00	7.708	57.799	0.376	350.873	127.209	0.000
02/11/2006	16:30:00	6.308	64.628	0.049	49.522	18.216	0.000
02/11/2006	17:30:00	3.326	73.418	0.155	318.152	0.029	0.000
02/11/2006	18:30:00	0.533	84.508	0.067	268.687	0.000	0.000
02/11/2006	19:30:00	-0.452	89.034	0.010	239.481	-0.002	0.000
02/11/2006	20:30:00	-0.930	91.143	0.016	277.969	-0.033	0.000
02/11/2006	21:30:00	-1.376	92.218	0.010	268.042	-0.079	0.000
02/11/2006	22:30:00	-1.737	93.122	0.010	244.417	-0.134	0.000
02/11/2006	23:30:00	-1.847	93.779	0.010	242.409	-0.201	0.000
03/11/2006	00:30:00	-1.345	94.114	0.010	277.553	-0.199	0.000
03/11/2006	01:30:00	-1.794	94.274	0.010	296.345	-0.204	0.000
03/11/2006	02:30:00	-1.504	94.433	0.010	287.506	-0.178	0.000
03/11/2006	03:30:00	-1.333	94.240	0.010	246.616	-0.084	0.000
03/11/2006	04:30:00	-1.642	94.139	0.010	245.703	-0.086	0.000
03/11/2006	05:30:00	-1.791	94.212	0.010	275.553	-0.088	0.000
03/11/2006	06:30:00	-2.028	94.216	0.010	303.377	0.625	0.000
03/11/2006	07:30:00	-1.666	94.436	0.010	303.773	38.662	0.000
03/11/2006	08:30:00	0.802	92.979	0.025	304.164	163.943	0.017
03/11/2006	09:30:00	4.345	84.330	0.010	276.395	260.480	0.000
03/11/2006	10:30:00	6.701	65.264	0.009	341.607	351.648	0.000
03/11/2006	11:30:00	8.472	59.398	0.009	7.366	396.748	0.000
03/11/2006	12:30:00	9.251	58.288	0.009	338.888	388.357	0.000
03/11/2006	13:30:00	9.316	59.250	0.241	308.655	264.282	0.000
03/11/2006	14:30:00	9.128	58.846	0.890	311.217	194.390	0.000
03/11/2006	15:30:00	8.906	59.412	0.745	302.884	108.056	0.000
03/11/2006	16:30:00	6.625	67.888	0.038	298.921	12.375	0.000
03/11/2006	17:30:00	2.570	80.396	0.046	59.410	0.000	0.000
03/11/2006	18:30:00	0.963	87.680	0.015	285.706	0.000	0.000
03/11/2006	19:30:00	0.184	89.571	0.034	262.547	0.000	0.000
03/11/2006	20:30:00	-0.576	91.032	0.012	272.582	-0.006	0.000
03/11/2006	21:30:00	-0.280	92.134	0.010	32.197	-0.007	0.000
03/11/2006	22:30:00	0.311	91.508	0.010	3.908	-0.009	0.000
03/11/2006	23:30:00	-0.130	91.427	0.010	197.937	-0.018	0.000
04/11/2006	00:30:00	-0.297	92.008	0.010	276.694	-0.007	0.000
04/11/2006	01:30:00	-0.477	92.426	0.010	214.543	-0.022	0.000
04/11/2006	02:30:00	-0.676	92.933	0.010	217.928	-0.017	0.000
04/11/2006	03:30:00	-0.683	93.227	0.010	219.222	-0.015	0.000
04/11/2006	04:30:00	-0.986	93.691	0.010	221.697	-0.011	0.000
04/11/2006	05:30:00	-0.737	94.030	0.015	192.983	-0.015	0.000
04/11/2006	06:30:00	-0.709	93.466	0.010	192.905	0.471	0.000
04/11/2006	07:30:00	-0.819	93.487	0.010	47.198	14.940	0.000
04/11/2006	08:30:00	0.330	92.548	0.181	16.325	140.690	0.017
04/11/2006	09:30:00	2.576	88.292	0.751	192.583	257.199	0.000
04/11/2006	10:30:00	5.499	80.813	0.010	224.834	343.637	0.000
04/11/2006	11:30:00	7.808	75.305	0.010	244.158	391.569	0.000
04/11/2006	12:30:00	9.529	70.673	0.056	264.477	384.803	0.000
04/11/2006	13:30:00	10.329	68.772	0.030	277.136	311.247	0.000
04/11/2006	14:30:00	10.767	65.491	0.010	280.703	229.738	0.000
04/11/2006	15:30:00	10.331	66.037	0.025	268.491	106.568	0.000
04/11/2006	16:30:00	8.278	72.069	0.176	248.242	15.684	0.000
04/11/2006	17:30:00	5.260	81.963	0.114	225.759	0.000	0.000
04/11/2006	18:30:00	5.512	82.585	0.768	224.982	0.000	0.000
04/11/2006	19:30:00	4.075	87.301	0.730	196.455	0.000	0.000
04/11/2006	20:30:00	3.809	89.319	0.435	222.124	0.000	0.000
04/11/2006	21:30:00	3.595	90.817	0.444	224.123	0.000	0.000
04/11/2006	22:30:00	3.916	91.199	1.124	232.040	0.000	0.000
04/11/2006	23:30:00	3.603	91.641	0.496	228.822	0.000	0.000
05/11/2006	00:30:00	3.223	92.924	0.643	229.360	0.000	0.000
05/11/2006	01:30:00	2.893	93.867	0.422	237.474	0.000	0.000
05/11/2006	02:30:00	2.713	94.557	0.010	262.229	0.000	0.000
05/11/2006	03:30:00	2.424	94.997	0.010	356.063	0.000	0.008
05/11/2006	04:30:00	2.362	95.626	0.010	21.611	0.000	0.000
05/11/2006	05:30:00	2.391	95.901	0.010	103.602	0.000	0.000
05/11/2006	06:30:00	2.489	96.172	0.010	231.007	0.101	0.000
05/11/2006	07:30:00	2.564	96.206	0.010	224.462	19.172	0.000
05/11/2006	08:30:00	3.319	96.363	0.688	233.334	96.324	0.008
05/11/2006	09:30:00	5.717	94.997	0.288	242.591	213.941	0.000
05/11/2006	10:30:00	8.504	88.147	0.010	243.015	348.707	0.000
05/11/2006	11:30:00	10.888	77.382	0.064	255.977	365.887	0.000
05/11/2006	12:30:00	11.647	74.137	0.055	262.098	377.925	0.000
05/11/2006	13:30:00	12.013	70.892	0.194	274.595	239.222	0.000
05/11/2006	14:30:00	11.582	70.684	1.943	289.041	166.321	0.000
05/11/2006	15:30:00	10.496	75.413	1.311	266.008	59.571	0.000
05/11/2006	16:30:00	8.999	83.730	1.238	236.343	6.198	0.000
05/11/2006	17:30:00	7.770	89.041	1.306	234.599	0.000	0.000
05/11/2006	18:30:00	7.216	91.096	1.396	229.216	0.000	0.000
05/11/2006	19:30:00	6.360	92.267	1.193	238.214	0.000	0.000
05/11/2006	20:30:00	5.822	93.892	1.210	241.378	0.000	0.000
05/11/2006	21:30:00	5.250	94.656	0.673	264.122	0.000	0.000
05/11/2006	22:30:00	4.260	95.398	0.585	271.020	0.000	0.000
05/11/2006	23:30:00	3.841	95.887	0.811	20.462	0.000	0.000
06/11/2006	00:30:00	3.530	96.484	0.866	262.354	0.000	0.000
06/11/2006	01:30:00	3.648	96.948	0.981	240.199	0.000	0.008
06/11/2006	02:30:00	3.110	97.068	0.401	34.100	0.000	0.000
06/11/2006	03:30:00	2.836	97.442	0.401	38.829	0.000	0.000
06/11/2006	04:30:00	2.520	97.610	0.652	213.675	0.000	0.008
06/11/2006	05:30:00	2.504	97.989	0.668	225.398	0.000	0.000
06/11/2006	06:30:00	2.485	98.342	0.848	305.110	0.061	0.000
06/11/2006	07:30:00	2.458	98.695	0.828	25.841	10.368	0.008
06/11/2006	08:30:00	3.403	98.863	0.986	356.945	63.118	0.000
06/11/2006	09:30:00	4.367	98.934	1.245	278.578	165.428	0.000
06/11/2006	10:30:00	5.223	98.978	1.151	4.554	176.657	0.000
06/11/2006	11:30:00	6.798	99.063	0.813	224.208	322.062	0.000
06/11/2006	12:30:00	8.555	98.698	0.010	243.813	365.666	0.000
06/11/2006	13:30:00	10.101	90.741	0.010	250.738	308.653	0.000
06/11/2006	14:30:00	10.792	75.312	0.010	252.282	225.943	0.000
06/11/2006	15:30:00	10.355	75.217	0.010	251.797	105.865	0.000
06/11/2006	16:30:00	7.866	82.653	0.184	214.185	9.486	0.000
06/11/2006	17:30:00	4.802	89.348	0.023	221.894	0.000	0.000
06/11/2006	18:30:00	3.087	92.245	0.020	225.939	0.000	0.000
06/11/2006	19:30:00	2.045	93.756	0.065	227.996	0.000	0.000
06/11/2006	20:30:00	1.308	94.781	0.114	202.085	0.000	0.000
06/11/2006	21:30:00	1.482	95.540	0.389	337.406	0.000	0.000
06/11/2006	22:30:00	1.351	96.256	0.817	144.718	0.000	0.000
06/11/2006	23:30:00	1.232	96.976	0.596	196.993	0.000	0.008
07/11/2006	00:30:00	1.686	97.494	0.935	198.298	0.000	0.000
07/11/2006	01:30:00	2.410	98.155	1.159	203.338	0.000	0.000
07/11/2006	02:30:00	3.599	98.736	0.818	238.769	0.000	0.000
07/11/2006	03:30:00	3.892	98.860	0.530	208.978	0.000	0.000
07/11/2006	04:30:00	4.112	98.875	0.626	216.456	0.000	0.000
07/11/2006	05:30:00	4.288	98.882	0.289	326.416	0.000	0.000
07/11/2006	06:30:00	4.514	98.938	0.220	209.053	0.074	0.008
07/11/2006	07:30:00	4.824	98.937	0.102	245.492	8.172	0.000
07/11/2006	08:30:00	6.101	99.005	0.645	228.919	37.700	0.000
07/11/2006	09:30:00	6.402	99.032	0.905	235.520	57.644	0.000
07/11/2006	10:30:00	6.393	99.024	1.022	243.155	82.942	0.000
07/11/2006	11:30:00	6.450	98.976	0.821	256.257	117.903	0.000
07/11/2006	12:30:00	6.892	98.580	0.538	254.300	163.072	0.000
07/11/2006	13:30:00	7.901	96.679	0.045	273.806	198.990	0.000
07/11/2006	14:30:00	8.222	93.246	0.023	203.579	124.611	0.000
07/11/2006	15:30:00	7.589	90.912	0.435	220.310	37.470	0.000
07/11/2006	16:30:00	7.353	91.127	0.569	261.200	3.744	0.000
07/11/2006	17:30:00	7.013	91.245	0.372	261.001	0.000	0.000
07/11/2006	18:30:00	6.525	92.225	0.093	310.991	0.000	0.000
07/11/2006	19:30:00	6.285	93.121	0.086	243.649	0.000	0.000
07/11/2006	20:30:00	5.182	93.962	0.185	247.318	0.000	0.000
07/11/2006	21:30:00	6.075	95.398	0.625	220.916	0.000	0.000
07/11/2006	22:30:00	6.845	95.469	0.660	221.655	0.000	0.000
07/11/2006	23:30:00	5.982	95.484	0.365	273.331	0.000	0.000
08/11/2006	00:30:00	5.539	95.986	0.618	284.818	0.000	0.000
08/11/2006	01:30:00	6.518	96.781	1.426	254.342	0.000	0.000
08/11/2006	02:30:00	6.618	96.555	1.383	269.845	0.000	0.000
08/11/2006	03:30:00	5.644	95.555	0.801	221.724	0.000	0.000
08/11/2006	04:30:00	5.263	95.909	1.026	204.362	0.000	0.000
08/11/2006	05:30:00	4.935	96.108	0.883	202.417	0.000	0.000
08/11/2006	06:30:00	5.090	96.589	1.205	226.453	0.226	0.008
08/11/2006	07:30:00	5.545	97.062	1.035	218.205	14.741	0.000
08/11/2006	08:30:00	6.839	97.352	1.666	242.989	42.271	0.000
08/11/2006	09:30:00	8.498	97.279	2.009	237.023	79.731	0.000
08/11/2006	10:30:00	9.727	96.986	1.956	239.982	69.949	0.000
08/11/2006	11:30:00	11.264	95.988	2.161	242.224	151.086	0.000
08/11/2006	12:30:00	12.037	93.877	2.523	248.418	93.484	0.000
08/11/2006	13:30:00	12.414	93.102	2.324	248.191	46.640	0.000
08/11/2006	14:30:00	13.021	91.504	2.441	246.264	52.713	0.000
08/11/2006	15:30:00	13.035	91.119	2.331	254.770	22.875	0.000
08/11/2006	16:30:00	12.828	91.120	1.953	249.738	1.954	0.000
08/11/2006	17:30:00	12.203	89.054	2.146	252.406	-0.123	0.000
08/11/2006	18:30:00	11.225	87.758	2.022	255.989	-0.035	0.000
08/11/2006	19:30:00	10.818	87.389	1.732	248.265	-0.006	0.000
08/11/2006	20:30:00	10.578	89.789	1.554	263.990	-0.006	0.075
08/11/2006	21:30:00	9.960	93.324	0.755	280.059	-0.002	0.042
08/11/2006	22:30:00	9.383	94.587	0.802	288.563	-0.002	0.017
08/11/2006	23:30:00	8.773	93.801	1.213	307.334	0.000	0.000
09/11/2006	00:30:00	7.585	92.506	0.380	280.168	0.000	0.000
09/11/2006	01:30:00	7.106	92.824	1.202	268.223	0.000	0.000
09/11/2006	02:30:00	6.611	92.635	1.471	266.306	0.000	0.000
09/11/2006	03:30:00	6.660	90.678	1.687	301.258	0.000	0.008
09/11/2006	04:30:00	6.229	87.807	1.637	305.578	0.000	0.000
09/11/2006	05:30:00	5.745	86.572	1.492	310.346	0.000	0.000
09/11/2006	06:30:00	5.627	84.138	1.287	295.918	0.066	0.000
09/11/2006	07:30:00	5.064	85.660	1.239	304.901	23.491	0.000
09/11/2006	08:30:00	6.437	79.860	1.430	303.916	129.301	0.000
09/11/2006	09:30:00	7.574	75.644	0.010	310.092	242.264	0.000
09/11/2006	10:30:00	8.712	71.768	0.010	314.792	331.776	0.000
09/11/2006	11:30:00	9.335	68.237	0.009	318.301	376.052	0.000
09/11/2006	12:30:00	9.972	62.894	0.009	334.796	365.850	0.000
09/11/2006	13:30:00	10.189	61.998	0.009	329.608	286.774	0.000
09/11/2006	14:30:00	9.924	62.308	0.009	331.249	178.110	0.000
09/11/2006	15:30:00	9.042	69.088	0.009	304.348	87.682	0.000
09/11/2006	16:30:00	7.247	74.376	0.038	291.384	9.539	0.000
09/11/2006	17:30:00	4.210	83.969	0.166	84.465	0.000	0.000
09/11/2006	18:30:00	2.621	89.803	0.042	23.027	0.000	0.000
09/11/2006	19:30:00	1.880	92.197	0.121	346.854	0.000	0.000
09/11/2006	20:30:00	2.095	93.548	0.010	12.879	0.000	0.000
09/11/2006	21:30:00	1.021	94.069	0.010	300.706	0.000	0.000
09/11/2006	22:30:00	0.197	94.795	0.122	322.551	0.000	0.000
09/11/2006	23:30:00	0.377	95.461	0.293	233.071	-0.002	0.000
10/11/2006	00:30:00	-0.151	95.756	0.215	233.348	0.000	0.000
10/11/2006	01:30:00	-0.223	96.230	0.234	263.717	0.000	0.000
10/11/2006	02:30:00	0.225	96.544	0.231	238.564	0.000	0.008
10/11/2006	03:30:00	0.067	96.683	0.204	349.919	0.000	0.000
10/11/2006	04:30:00	0.057	97.052	0.201	21.248	-0.002	0.000
10/11/2006	05:30:00	-0.372	97.076	0.126	39.013	0.000	0.000
10/11/2006	06:30:00	1.116	97.767	0.084	265.033	0.175	0.000
10/11/2006	07:30:00	2.547	97.832	0.220	283.530	11.381	0.008
10/11/2006	08:30:00	4.273	96.780	0.969	247.831	51.294	0.000
10/11/2006	09:30:00	5.446	92.457	1.719	300.473	132.530	0.000
10/11/2006	10:30:00	7.328	83.262	1.287	215.162	260.306	0.000
10/11/2006	11:30:00	8.367	77.808	0.471	200.354	181.289	0.000
10/11/2006	12:30:00	9.048	77.472	0.244	203.963	247.617	0.000
10/11/2006	13:30:00	9.572	75.471	0.033	206.210	201.191	0.000
10/11/2006	14:30:00	9.307	74.336	0.011	195.856	87.980	0.000
10/11/2006	15:30:00	9.158	74.083	0.012	194.130	37.385	0.000
10/11/2006	16:30:00	8.990	75.453	0.010	203.447	1.793	0.000
10/11/2006	17:30:00	8.949	77.400	0.010	204.692	0.000	0.000
10/11/2006	18:30:00	8.534	82.860	0.169	210.062	0.000	0.075
10/11/2006	19:30:00	8.055	91.759	0.703	207.985	0.000	0.067
10/11/2006	20:30:00	8.396	93.572	0.855	202.164	0.000	0.058
10/11/2006	21:30:00	8.766	94.489	1.203	205.563	0.000	0.050
10/11/2006	22:30:00	9.377	95.210	0.918	211.290	0.000	0.083
10/11/2006	23:30:00	10.025	96.134	0.607	217.522	0.000	0.192
11/11/2006	00:30:00	10.705	96.986	1.099	235.274	0.000	0.033
11/11/2006	01:30:00	11.187	97.438	1.639	243.038	-0.007	0.025
11/11/2006	02:30:00	11.147	97.647	1.649	246.370	-0.017	0.008
11/11/2006	03:30:00	10.878	97.333	1.463	259.148	-0.018	0.000
11/11/2006	04:30:00	8.542	95.807	1.779	317.578	-0.015	0.017
11/11/2006	05:30:00	8.021	93.854	0.472	288.915	0.000	0.000
11/11/2006	06:30:00	6.826	92.810	1.037	256.015	0.000	0.000
11/11/2006	07:30:00	5.806	93.994	1.012	236.037	12.730	0.000
11/11/2006	08:30:00	6.739	94.108	0.602	243.908	128.533	0.000
11/11/2006	09:30:00	8.161	83.487	0.113	264.422	200.561	0.000
